episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
617.1097,131.25,131263,False,7114157,,66,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-18,1587553218,4.609459400177002,260.8499140739441,79585,ip-172-31-19-219,172.31.19.219,260.8499140739441,7114157,66,00000,0,1121.3075,12.521145,0.027846016,1140,74910,61.08571428571429,15.114285714285714
624.1432,140.5,130514,False,7244671,,67,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-22,1587553222,4.501481056213379,265.35139513015747,79585,ip-172-31-19-219,172.31.19.219,265.35139513015747,7244671,67,00000,0,1125.2606,13.054991,0.027987396,1140,76050,68.2,15.1
631.7205,141.0,132419,False,7377090,,68,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-27,1587553227,4.5151097774505615,269.86650490760803,79585,ip-172-31-19-219,172.31.19.219,269.86650490760803,7377090,68,00000,0,1129.2188,12.422048,0.027961172,1140,77190,60.24285714285714,15.128571428571428
654.47864,152.0,132698,False,7509788,,69,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-32,1587553232,4.518168926239014,274.38467383384705,79585,ip-172-31-19-219,172.31.19.219,274.38467383384705,7509788,69,00000,0,1133.0013,12.406636,0.027848937,1140,78330,69.45,15.1
640.16724,106.0,132408,False,7642196,,70,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-36,1587553236,4.307432651519775,278.6921064853668,79585,ip-172-31-19-219,172.31.19.219,278.6921064853668,7642196,70,00000,0,1136.7609,12.139572,0.02775916,1140,79470,67.75,15.1
647.29694,120.0,131220,False,7773416,,71,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-40,1587553240,4.345461845397949,283.03756833076477,79585,ip-172-31-19-219,172.31.19.219,283.03756833076477,7773416,71,00000,0,1140.3813,13.073859,0.027839517,1140,80610,67.90000000000002,15.1
660.1353,129.0,132693,False,7906109,,72,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-45,1587553245,4.427854061126709,287.4654223918915,79585,ip-172-31-19-219,172.31.19.219,287.4654223918915,7906109,72,00000,0,1144.0226,11.504831,0.027600849,1140,81750,62.08571428571428,15.114285714285714
660.8245,129.66666666666666,131574,False,8037683,,73,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-49,1587553249,4.387744903564453,291.85316729545593,79585,ip-172-31-19-219,172.31.19.219,291.85316729545593,8037683,73,00000,0,1147.631,12.545812,0.027590072,1140,82890,68.93333333333334,15.1
654.10986,106.0,131991,False,8169674,,74,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-53,1587553253,4.2760162353515625,296.1291835308075,79585,ip-172-31-19-219,172.31.19.219,296.1291835308075,8169674,74,00000,0,1151.2333,12.270057,0.027477277,1140,84030,68.95,15.1
651.6083,131.0,132139,False,8301813,,75,f40be572257d44af82a0f1e316d9b8db,2020-04-22_11-00-58,1587553258,4.390744924545288,300.5199284553528,79585,ip-172-31-19-219,172.31.19.219,300.5199284553528,8301813,75,00000,0,1154.7954,12.245974,0.027443714,1140,85170,64.43333333333334,15.1
